date;state;epidemiological_week_2019;epidemiological_week_2020;deaths_indeterminate_2020;deaths_respiratory_failure_2020;deaths_others_2020;deaths_pneumonia_2020;deaths_septicemia_2020;deaths_total_2020
09/02/2020;PA;6;7;21;307;1493;492;353;2668
10/02/2020;PA;7;7;22;316;1526;511;359;2736
11/02/2020;PA;7;7;22;323;1565;523;366;2801
12/02/2020;PA;7;7;23;333;1591;537;376;2862
13/02/2020;PA;7;7;24;341;1617;552;384;2920
14/02/2020;PA;7;7;25;345;1645;558;392;2967
15/02/2020;PA;7;7;27;350;1677;570;397;3023
16/02/2020;PA;7;8;27;358;1699;584;400;3070
17/02/2020;PA;8;8;28;363;1738;600;406;3137
18/02/2020;PA;8;8;28;372;1762;613;412;3189
19/02/2020;PA;8;8;29;375;1803;623;424;3256
20/02/2020;PA;8;8;30;380;1836;638;428;3315
21/02/2020;PA;8;8;30;391;1871;649;434;3379
22/02/2020;PA;8;8;30;397;1918;663;437;3450
23/02/2020;PA;8;9;31;413;1958;683;448;3539
24/02/2020;PA;9;9;33;424;2001;700;460;3624
25/02/2020;PA;9;9;34;430;2038;718;475;3701
26/02/2020;PA;9;9;34;442;2074;736;483;3775
27/02/2020;PA;9;9;35;450;2108;757;492;3848
28/02/2020;PA;9;9;36;465;2141;765;499;3912
29/02/2020;PA;9;9;39;471;2180;780;513;3989
01/03/2020;PA;9;10;40;479;2228;795;522;4070
02/03/2020;PA;9;10;40;493;2259;812;535;4145
03/03/2020;PA;10;10;40;504;2292;844;543;4229
04/03/2020;PA;10;10;41;511;2327;860;549;4294
05/03/2020;PA;10;10;41;517;2365;879;557;4365
06/03/2020;PA;10;10;41;524;2399;896;566;4432
07/03/2020;PA;10;10;42;538;2441;906;572;4505
08/03/2020;PA;10;11;42;548;2490;921;579;4586
09/03/2020;PA;10;11;42;559;2521;936;587;4651
10/03/2020;PA;11;11;43;573;2559;958;598;4737
11/03/2020;PA;11;11;44;577;2597;971;605;4801
12/03/2020;PA;11;11;46;585;2635;986;611;4871
13/03/2020;PA;11;11;46;594;2693;1007;623;4971
14/03/2020;PA;11;11;46;601;2724;1027;629;5035
15/03/2020;PA;11;12;46;606;2753;1044;639;5096
16/03/2020;PA;11;12;47;614;2800;1059;653;5181
17/03/2020;PA;12;12;47;620;2834;1074;662;5245
18/03/2020;PA;12;12;47;629;2859;1097;676;5316
19/03/2020;PA;12;12;47;634;2888;1117;681;5375
20/03/2020;PA;12;12;47;646;2921;1126;687;5436
21/03/2020;PA;12;12;47;651;2955;1137;700;5499
22/03/2020;PA;12;13;47;658;2996;1151;702;5564
23/03/2020;PA;12;13;49;669;3029;1165;721;5643
24/03/2020;PA;13;13;49;675;3075;1178;726;5715
25/03/2020;PA;13;13;49;686;3110;1191;735;5784
26/03/2020;PA;13;13;50;689;3152;1209;741;5856
27/03/2020;PA;13;13;52;699;3198;1223;748;5935
28/03/2020;PA;13;13;52;703;3234;1231;754;5990
29/03/2020;PA;13;14;52;714;3274;1245;762;6064
30/03/2020;PA;13;14;52;716;3322;1261;769;6139
31/03/2020;PA;14;14;52;729;3349;1269;779;6197
01/04/2020;PA;14;14;53;734;3380;1286;784;6257
02/04/2020;PA;14;14;55;746;3429;1298;800;6349
03/04/2020;PA;14;14;55;752;3461;1308;809;6409
04/04/2020;PA;14;14;57;759;3496;1323;814;6473
05/04/2020;PA;14;15;57;767;3528;1335;823;6539
06/04/2020;PA;14;15;57;774;3559;1353;829;6606
07/04/2020;PA;15;15;57;778;3599;1369;840;6682
08/04/2020;PA;15;15;57;784;3637;1386;847;6751
09/04/2020;PA;15;15;57;787;3675;1401;859;6824
10/04/2020;PA;15;15;57;793;3723;1408;866;6898
11/04/2020;PA;15;15;57;802;3759;1424;875;6975
12/04/2020;PA;15;16;57;814;3794;1442;886;7056
13/04/2020;PA;15;16;57;822;3858;1468;896;7173
14/04/2020;PA;16;16;58;835;3895;1484;900;7253
15/04/2020;PA;16;16;58;848;3936;1496;908;7331
16/04/2020;PA;16;16;58;858;3970;1516;917;7417
17/04/2020;PA;16;16;58;869;4017;1537;924;7517
18/04/2020;PA;16;16;58;874;4075;1558;932;7630
19/04/2020;PA;16;17;58;891;4133;1578;939;7769
20/04/2020;PA;16;17;59;906;4199;1596;950;7910
21/04/2020;PA;17;17;60;923;4266;1620;961;8080
22/04/2020;PA;17;17;61;937;4330;1653;976;8250
23/04/2020;PA;17;17;61;956;4394;1678;985;8410
24/04/2020;PA;17;17;62;976;4448;1711;995;8570
25/04/2020;PA;17;17;62;991;4513;1728;1006;8739
26/04/2020;PA;17;18;64;1005;4581;1757;1016;8922
27/04/2020;PA;17;18;66;1021;4646;1783;1025;9095
28/04/2020;PA;18;18;67;1032;4704;1806;1033;9282
29/04/2020;PA;18;18;70;1050;4793;1838;1043;9507
30/04/2020;PA;18;18;71;1075;4879;1858;1048;9721
01/05/2020;PA;18;18;71;1089;4957;1875;1052;9929
02/05/2020;PA;18;18;72;1106;5020;1899;1061;10115
03/05/2020;PA;18;19;74;1119;5085;1917;1065;10311
04/05/2020;PA;18;19;74;1136;5160;1933;1072;10506
05/05/2020;PA;19;19;75;1154;5235;1950;1074;10726
06/05/2020;PA;19;19;75;1171;5299;1968;1084;10937
07/05/2020;PA;19;19;76;1190;5368;1990;1092;11161
08/05/2020;PA;19;19;77;1199;5430;2005;1097;11355
09/05/2020;PA;19;19;78;1217;5480;2019;1106;11540
10/05/2020;PA;19;20;78;1230;5525;2029;1113;11692
11/05/2020;PA;19;20;79;1239;5587;2047;1119;11867
12/05/2020;PA;20;20;80;1252;5646;2075;1125;12076
13/05/2020;PA;20;20;80;1257;5699;2089;1134;12237
14/05/2020;PA;20;20;81;1265;5750;2095;1145;12396
15/05/2020;PA;20;20;81;1274;5800;2104;1153;12564
16/05/2020;PA;20;20;82;1282;5862;2124;1161;12753
17/05/2020;PA;20;21;82;1292;5914;2138;1164;12907
18/05/2020;PA;20;21;83;1307;5967;2157;1170;13083
19/05/2020;PA;21;21;85;1319;6032;2165;1180;13263
20/05/2020;PA;21;21;86;1329;6091;2180;1186;13427
21/05/2020;PA;21;21;86;1337;6140;2189;1192;13589
22/05/2020;PA;21;21;86;1345;6187;2195;1196;13731
23/05/2020;PA;21;21;87;1356;6237;2207;1200;13882
24/05/2020;PA;21;22;87;1361;6293;2217;1209;14021
25/05/2020;PA;21;22;87;1370;6337;2224;1215;14160
26/05/2020;PA;22;22;89;1378;6381;2235;1221;14298
27/05/2020;PA;22;22;90;1385;6428;2245;1225;14419
28/05/2020;PA;22;22;90;1390;6497;2250;1234;14561
29/05/2020;PA;22;22;91;1394;6537;2263;1242;14676
30/05/2020;PA;22;22;91;1398;6586;2266;1249;14793
31/05/2020;PA;22;23;91;1403;6626;2271;1254;14900
01/06/2020;PA;22;23;91;1410;6670;2282;1263;15023
02/06/2020;PA;23;23;91;1422;6708;2293;1272;15142
03/06/2020;PA;23;23;91;1437;6748;2301;1277;15266
04/06/2020;PA;23;23;92;1442;6793;2312;1283;15382
05/06/2020;PA;23;23;92;1447;6832;2321;1289;15496
06/06/2020;PA;23;23;92;1456;6873;2331;1298;15612
07/06/2020;PA;23;24;93;1463;6916;2340;1304;15718
08/06/2020;PA;23;24;93;1469;6965;2346;1309;15834
09/06/2020;PA;24;24;95;1475;7007;2351;1317;15936
10/06/2020;PA;24;24;97;1481;7047;2357;1319;16042
11/06/2020;PA;24;24;98;1484;7101;2363;1323;16141
12/06/2020;PA;24;24;98;1494;7141;2370;1330;16236
13/06/2020;PA;24;24;99;1500;7183;2376;1334;16326
14/06/2020;PA;24;25;100;1508;7218;2381;1343;16422
15/06/2020;PA;24;25;101;1513;7272;2388;1346;16529
16/06/2020;PA;25;25;101;1522;7312;2400;1351;16620
17/06/2020;PA;25;25;101;1531;7353;2412;1357;16720
18/06/2020;PA;25;25;101;1535;7390;2425;1364;16822
19/06/2020;PA;25;25;102;1544;7434;2440;1370;16928
20/06/2020;PA;25;25;102;1550;7475;2447;1384;17017
21/06/2020;PA;25;26;102;1551;7527;2454;1390;17121
22/06/2020;PA;25;26;103;1561;7572;2459;1397;17227
23/06/2020;PA;26;26;104;1573;7611;2471;1404;17322
24/06/2020;PA;26;26;104;1581;7644;2479;1410;17411
25/06/2020;PA;26;26;105;1592;7691;2484;1420;17516
26/06/2020;PA;26;26;106;1598;7745;2493;1430;17618
27/06/2020;PA;26;26;106;1602;7794;2506;1432;17712
28/06/2020;PA;26;27;106;1608;7833;2519;1437;17800
29/06/2020;PA;26;27;107;1619;7882;2525;1445;17905
30/06/2020;PA;27;27;107;1628;7911;2538;1450;17983
01/07/2020;PA;27;27;107;1636;7944;2549;1455;18074
02/07/2020;PA;27;27;107;1641;7982;2554;1462;18153
03/07/2020;PA;27;27;107;1652;8027;2565;1465;18255
04/07/2020;PA;27;27;107;1658;8073;2569;1473;18344
05/07/2020;PA;27;28;109;1665;8129;2574;1485;18453
06/07/2020;PA;27;28;109;1672;8167;2587;1491;18537
07/07/2020;PA;28;28;110;1676;8199;2595;1498;18612
08/07/2020;PA;28;28;110;1685;8246;2601;1503;18702
09/07/2020;PA;28;28;110;1693;8287;2610;1511;18793
10/07/2020;PA;28;28;110;1701;8327;2617;1517;18872
11/07/2020;PA;28;28;110;1706;8363;2625;1528;18965
12/07/2020;PA;28;29;110;1710;8400;2636;1534;19060
13/07/2020;PA;28;29;111;1718;8444;2645;1538;19152
14/07/2020;PA;29;29;111;1726;8493;2654;1545;19248
15/07/2020;PA;29;29;113;1738;8520;2663;1551;19323
16/07/2020;PA;29;29;115;1747;8546;2666;1555;19389
17/07/2020;PA;29;29;115;1749;8578;2675;1561;19453
18/07/2020;PA;29;29;115;1757;8608;2683;1566;19526
19/07/2020;PA;29;30;115;1764;8650;2694;1577;19620
20/07/2020;PA;29;30;115;1776;8693;2702;1589;19718
21/07/2020;PA;30;30;115;1787;8716;2714;1599;19792
22/07/2020;PA;30;30;115;1790;8751;2724;1606;19866
23/07/2020;PA;30;30;115;1795;8787;2728;1614;19942
24/07/2020;PA;30;30;116;1806;8819;2732;1616;20010
25/07/2020;PA;30;30;116;1815;8853;2744;1626;20085
26/07/2020;PA;30;31;116;1817;8894;2753;1639;20169
27/07/2020;PA;30;31;116;1823;8927;2760;1642;20239
28/07/2020;PA;31;31;117;1829;8958;2768;1647;20302
29/07/2020;PA;31;31;118;1837;8993;2778;1653;20387
30/07/2020;PA;31;31;118;1845;9031;2790;1657;20464
31/07/2020;PA;31;31;119;1850;9068;2797;1663;20539
01/08/2020;PA;31;31;119;1856;9097;2802;1669;20604
02/08/2020;PA;31;32;119;1861;9124;2809;1674;20663
03/08/2020;PA;31;32;119;1864;9158;2826;1682;20741
04/08/2020;PA;32;32;119;1869;9205;2837;1687;20826
05/08/2020;PA;32;32;119;1881;9241;2845;1695;20904
06/08/2020;PA;32;32;120;1884;9275;2857;1702;20975
07/08/2020;PA;32;32;120;1889;9308;2863;1708;21041
08/08/2020;PA;32;32;121;1894;9347;2872;1719;21118
09/08/2020;PA;32;33;121;1901;9382;2878;1724;21178
10/08/2020;PA;32;33;121;1910;9422;2884;1732;21259
11/08/2020;PA;33;33;122;1922;9470;2894;1738;21348
12/08/2020;PA;33;33;124;1928;9496;2908;1751;21424
13/08/2020;PA;33;33;124;1929;9535;2921;1753;21494
14/08/2020;PA;33;33;124;1938;9572;2929;1755;21560
15/08/2020;PA;33;33;124;1944;9623;2934;1760;21640
16/08/2020;PA;33;34;124;1954;9659;2947;1770;21722
17/08/2020;PA;33;34;124;1963;9699;2959;1774;21801
18/08/2020;PA;34;34;124;1969;9735;2970;1779;21871
19/08/2020;PA;34;34;126;1976;9765;2980;1787;21941
20/08/2020;PA;34;34;126;1985;9796;2988;1797;22007
21/08/2020;PA;34;34;126;1997;9822;3001;1804;22078
22/08/2020;PA;34;34;126;2004;9856;3007;1812;22143
23/08/2020;PA;34;35;126;2015;9895;3022;1823;22227
24/08/2020;PA;34;35;127;2021;9928;3029;1828;22291
25/08/2020;PA;35;35;128;2035;9952;3045;1832;22370
26/08/2020;PA;35;35;128;2044;9993;3055;1844;22459
27/08/2020;PA;35;35;128;2053;10032;3065;1851;22539
28/08/2020;PA;35;35;129;2067;10069;3073;1857;22619
29/08/2020;PA;35;35;129;2075;10107;3084;1867;22697
30/08/2020;PA;35;36;129;2081;10139;3097;1873;22768
31/08/2020;PA;35;36;130;2086;10173;3103;1879;22834
01/09/2020;PA;36;36;131;2095;10203;3114;1886;22902
02/09/2020;PA;36;36;131;2108;10237;3126;1895;22980
03/09/2020;PA;36;36;131;2119;10275;3137;1907;23064
04/09/2020;PA;36;36;131;2129;10316;3147;1913;23152
05/09/2020;PA;36;36;131;2136;10358;3153;1924;23226
06/09/2020;PA;36;37;132;2141;10397;3161;1929;23295
07/09/2020;PA;36;37;132;2150;10434;3170;1937;23374
08/09/2020;PA;37;37;132;2158;10468;3181;1943;23448
09/09/2020;PA;37;37;132;2169;10506;3194;1950;23524
10/09/2020;PA;37;37;132;2180;10548;3200;1963;23608
11/09/2020;PA;37;37;133;2188;10578;3206;1976;23679
12/09/2020;PA;37;37;134;2191;10612;3207;1984;23740
13/09/2020;PA;37;38;134;2196;10665;3216;1991;23821
14/09/2020;PA;37;38;134;2202;10706;3224;1996;23890
15/09/2020;PA;38;38;135;2208;10742;3232;2004;23966
16/09/2020;PA;38;38;135;2213;10780;3239;2008;24024
17/09/2020;PA;38;38;135;2217;10814;3249;2011;24086
18/09/2020;PA;38;38;135;2221;10848;3253;2019;24146
19/09/2020;PA;38;38;138;2229;10887;3264;2025;24225
20/09/2020;PA;38;39;139;2238;10924;3274;2030;24294
21/09/2020;PA;38;39;140;2244;10965;3281;2036;24359
22/09/2020;PA;39;39;140;2252;11007;3285;2043;24431
23/09/2020;PA;39;39;142;2258;11038;3291;2050;24491
24/09/2020;PA;39;39;143;2262;11075;3303;2059;24568
25/09/2020;PA;39;39;143;2269;11100;3308;2067;24615
26/09/2020;PA;39;39;143;2275;11136;3317;2075;24680
27/09/2020;PA;39;40;143;2282;11176;3324;2081;24746
28/09/2020;PA;39;40;143;2286;11213;3333;2086;24806
29/09/2020;PA;40;40;144;2294;11247;3342;2096;24876
30/09/2020;PA;40;40;144;2299;11277;3353;2101;24931
01/10/2020;PA;40;40;144;2306;11309;3357;2107;24983
02/10/2020;PA;40;40;144;2310;11340;3368;2114;25040
03/10/2020;PA;40;40;145;2319;11370;3379;2120;25106
04/10/2020;PA;40;41;145;2327;11404;3388;2127;25168
05/10/2020;PA;40;41;145;2333;11438;3398;2132;25230
06/10/2020;PA;41;41;147;2342;11470;3403;2138;25295
07/10/2020;PA;41;41;147;2344;11512;3413;2149;25363
08/10/2020;PA;41;41;148;2351;11550;3421;2156;25427
09/10/2020;PA;41;41;149;2360;11587;3424;2164;25487
10/10/2020;PA;41;41;149;2366;11617;3436;2168;25543
11/10/2020;PA;41;42;149;2372;11670;3437;2175;25615
12/10/2020;PA;41;42;151;2377;11699;3444;2181;25669
13/10/2020;PA;42;42;151;2386;11723;3452;2188;25721
14/10/2020;PA;42;42;152;2392;11752;3455;2193;25768
15/10/2020;PA;42;42;152;2398;11781;3461;2207;25828
16/10/2020;PA;42;42;152;2403;11814;3470;2210;25887
17/10/2020;PA;42;42;152;2406;11852;3477;2214;25942
18/10/2020;PA;42;43;152;2411;11877;3486;2221;25989
19/10/2020;PA;42;43;153;2413;11905;3493;2225;26036
20/10/2020;PA;43;43;155;2414;11922;3502;2233;26080
21/10/2020;PA;43;43;155;2419;11960;3512;2239;26149
22/10/2020;PA;43;43;156;2424;11989;3521;2248;26208
23/10/2020;PA;43;43;156;2428;12022;3528;2255;26263
24/10/2020;PA;43;43;158;2437;12054;3541;2257;26326
25/10/2020;PA;43;44;158;2442;12088;3544;2266;26387
26/10/2020;PA;43;44;158;2448;12126;3549;2272;26445
27/10/2020;PA;44;44;158;2453;12156;3553;2278;26497
28/10/2020;PA;44;44;158;2460;12186;3564;2282;26555
29/10/2020;PA;44;44;159;2467;12225;3571;2288;26619
30/10/2020;PA;44;44;159;2470;12266;3578;2294;26683
31/10/2020;PA;44;44;160;2474;12294;3588;2304;26741
01/11/2020;PA;44;45;160;2479;12336;3592;2309;26803
02/11/2020;PA;44;45;160;2485;12384;3598;2317;26879
03/11/2020;PA;45;45;161;2490;12421;3602;2317;26936
04/11/2020;PA;45;45;161;2496;12448;3615;2325;26992
05/11/2020;PA;45;45;162;2503;12482;3620;2335;27055
06/11/2020;PA;45;45;162;2512;12516;3625;2344;27114
07/11/2020;PA;45;45;162;2522;12540;3630;2349;27168
08/11/2020;PA;45;46;162;2530;12581;3638;2353;27236
09/11/2020;PA;45;46;163;2531;12609;3647;2362;27291
10/11/2020;PA;46;46;163;2538;12644;3657;2366;27350
11/11/2020;PA;46;46;163;2543;12664;3661;2368;27387
12/11/2020;PA;46;46;163;2545;12701;3668;2372;27442
13/11/2020;PA;46;46;164;2552;12725;3670;2384;27497
14/11/2020;PA;46;46;166;2556;12754;3679;2389;27550
15/11/2020;PA;46;47;167;2561;12785;3690;2393;27605
16/11/2020;PA;46;47;167;2566;12808;3696;2397;27646
17/11/2020;PA;47;47;167;2572;12831;3700;2399;27685
18/11/2020;PA;47;47;167;2575;12851;3709;2403;27729
19/11/2020;PA;47;47;167;2579;12872;3714;2408;27769
20/11/2020;PA;47;47;168;2583;12899;3722;2416;27819
21/11/2020;PA;47;47;168;2590;12921;3727;2423;27868
22/11/2020;PA;47;48;168;2598;12948;3730;2428;27913
23/11/2020;PA;47;48;168;2605;12969;3735;2430;27948
24/11/2020;PA;48;48;168;2610;13004;3736;2437;28005
25/11/2020;PA;48;48;168;2619;13028;3740;2443;28051
26/11/2020;PA;48;48;170;2623;13054;3743;2448;28095
27/11/2020;PA;48;48;170;2627;13088;3748;2451;28145
28/11/2020;PA;48;48;170;2631;13110;3752;2454;28182
29/11/2020;PA;48;49;170;2637;13135;3759;2459;28231
30/11/2020;PA;48;49;170;2640;13156;3764;2461;28268
01/12/2020;PA;49;49;170;2643;13201;3767;2466;28331
02/12/2020;PA;49;49;170;2646;13222;3770;2470;28366
03/12/2020;PA;49;49;170;2651;13250;3777;2474;28419
04/12/2020;PA;49;49;170;2656;13272;3784;2481;28465
05/12/2020;PA;49;49;170;2659;13298;3786;2485;28505
06/12/2020;PA;49;50;170;2661;13332;3792;2489;28555
07/12/2020;PA;49;50;170;2667;13360;3796;2497;28606
08/12/2020;PA;50;50;170;2671;13378;3803;2502;28645
09/12/2020;PA;50;50;170;2675;13396;3807;2507;28681
10/12/2020;PA;50;50;171;2679;13424;3809;2509;28720
11/12/2020;PA;50;50;171;2684;13450;3812;2516;28768
12/12/2020;PA;50;50;171;2686;13467;3820;2519;28805
13/12/2020;PA;50;51;171;2689;13493;3826;2522;28851
14/12/2020;PA;50;51;171;2692;13507;3833;2529;28885
15/12/2020;PA;51;51;171;2695;13529;3838;2535;28930
16/12/2020;PA;51;51;171;2700;13546;3840;2540;28964
17/12/2020;PA;51;51;171;2701;13564;3841;2544;28996
18/12/2020;PA;51;51;171;2702;13579;3843;2548;29023
19/12/2020;PA;51;51;171;2703;13601;3844;2555;29059
20/12/2020;PA;51;52;171;2705;13620;3849;2559;29092
21/12/2020;PA;51;52;171;2710;13628;3853;2561;29114
22/12/2020;PA;52;52;171;2710;13644;3857;2565;29140
23/12/2020;PA;52;52;171;2711;13657;3857;2567;29159
24/12/2020;PA;52;52;172;2711;13666;3858;2568;29171
25/12/2020;PA;52;52;172;2712;13673;3862;2570;29186
26/12/2020;PA;52;52;172;2713;13684;3865;2571;29206
27/12/2020;PA;52;53;172;2715;13691;3866;2574;29220
28/12/2020;PA;52;53;172;2716;13697;3866;2574;29228
29/12/2020;PA;1;53;172;2716;13697;3866;2574;29228
30/12/2020;PA;1;53;172;2716;13698;3866;2574;29229
31/12/2020;PA;1;53;172;2716;13698;3866;2574;29229
01/01/2020;PB;1;1;2;8;46;15;9;80
02/01/2020;PB;1;1;2;18;86;28;20;154
03/01/2020;PB;1;1;2;27;127;41;32;229
04/01/2020;PB;1;1;3;33;166;58;47;307
05/01/2020;PB;1;2;3;38;207;74;53;375
06/01/2020;PB;2;2;3;44;247;88;58;440
07/01/2020;PB;2;2;3;50;277;98;66;494
08/01/2020;PB;2;2;3;60;312;111;74;560
09/01/2020;PB;2;2;3;63;351;124;86;627
10/01/2020;PB;2;2;3;71;392;138;100;705
11/01/2020;PB;2;2;4;76;430;155;111;777
12/01/2020;PB;2;3;4;81;467;169;117;839
13/01/2020;PB;3;3;4;86;506;180;127;904
14/01/2020;PB;3;3;4;89;543;188;141;966
15/01/2020;PB;3;3;6;98;575;199;146;1025
16/01/2020;PB;3;3;7;100;615;216;155;1094
17/01/2020;PB;3;3;7;110;642;229;166;1155
18/01/2020;PB;3;3;8;114;676;243;178;1220
19/01/2020;PB;3;4;8;120;721;260;182;1293
20/01/2020;PB;4;4;9;127;764;267;191;1360
21/01/2020;PB;4;4;9;134;799;274;204;1422
22/01/2020;PB;4;4;9;147;846;289;213;1506
23/01/2020;PB;4;4;9;155;879;303;223;1572
24/01/2020;PB;4;4;12;158;929;311;236;1649
25/01/2020;PB;4;4;14;163;961;322;241;1704
26/01/2020;PB;4;5;14;168;998;338;257;1778
27/01/2020;PB;5;5;14;176;1048;350;268;1859
28/01/2020;PB;5;5;15;181;1099;361;283;1942
29/01/2020;PB;5;5;15;189;1137;373;293;2010
30/01/2020;PB;5;5;15;193;1168;385;306;2070
31/01/2020;PB;5;5;17;198;1205;395;317;2135
01/02/2020;PB;5;5;17;206;1247;415;328;2216
02/02/2020;PB;5;6;17;213;1281;425;334;2274
03/02/2020;PB;6;6;18;221;1319;432;342;2336
04/02/2020;PB;6;6;18;231;1360;447;351;2411
05/02/2020;PB;6;6;18;241;1402;460;359;2484
06/02/2020;PB;6;6;18;248;1448;471;368;2557
07/02/2020;PB;6;6;18;257;1488;484;385;2636
08/02/2020;PB;6;6;20;260;1523;495;395;2697
09/02/2020;PB;6;7;21;267;1556;509;401;2758
10/02/2020;PB;7;7;21;278;1596;528;410;2838
11/02/2020;PB;7;7;21;283;1631;541;421;2902
12/02/2020;PB;7;7;21;287;1663;547;432;2955
13/02/2020;PB;7;7;22;295;1693;555;442;3012
14/02/2020;PB;7;7;22;299;1744;559;451;3080
15/02/2020;PB;7;7;23;303;1783;574;461;3149
16/02/2020;PB;7;8;23;308;1816;586;468;3206
17/02/2020;PB;8;8;23;313;1852;598;479;3270
18/02/2020;PB;8;8;24;319;1880;617;489;3334
19/02/2020;PB;8;8;24;324;1921;632;496;3402
20/02/2020;PB;8;8;25;327;1954;642;499;3452
21/02/2020;PB;8;8;25;334;1994;651;511;3520
22/02/2020;PB;8;8;25;340;2031;667;518;3586
23/02/2020;PB;8;9;25;344;2068;677;529;3648
24/02/2020;PB;9;9;25;352;2105;691;534;3712
25/02/2020;PB;9;9;25;355;2147;702;545;3779
26/02/2020;PB;9;9;27;361;2194;716;554;3857
27/02/2020;PB;9;9;27;364;2227;724;562;3910
28/02/2020;PB;9;9;27;369;2263;737;574;3976
29/02/2020;PB;9;9;27;376;2302;755;579;4045
01/03/2020;PB;9;10;27;381;2336;769;594;4113
02/03/2020;PB;9;10;28;391;2380;785;610;4200
03/03/2020;PB;10;10;29;394;2418;794;622;4263
04/03/2020;PB;10;10;30;400;2455;806;629;4327
05/03/2020;PB;10;10;30;409;2489;816;641;4392
06/03/2020;PB;10;10;31;413;2533;828;653;4465
07/03/2020;PB;10;10;31;423;2568;836;662;4528
08/03/2020;PB;10;11;31;431;2612;846;677;4605
09/03/2020;PB;10;11;32;438;2642;863;687;4670
10/03/2020;PB;11;11;32;441;2671;878;699;4729
11/03/2020;PB;11;11;32;452;2707;887;712;4798
12/03/2020;PB;11;11;32;456;2737;896;725;4854
13/03/2020;PB;11;11;32;461;2775;903;738;4917
14/03/2020;PB;11;11;32;468;2805;913;747;4973
15/03/2020;PB;11;12;35;473;2839;927;761;5044
16/03/2020;PB;11;12;35;481;2882;939;772;5118
17/03/2020;PB;12;12;36;490;2918;949;784;5186
18/03/2020;PB;12;12;36;492;2950;961;790;5239
19/03/2020;PB;12;12;36;499;2991;976;807;5319
20/03/2020;PB;12;12;36;504;3045;988;817;5400
21/03/2020;PB;12;12;37;511;3088;1002;827;5475
22/03/2020;PB;12;13;41;519;3123;1013;836;5544
23/03/2020;PB;12;13;41;531;3157;1020;847;5609
24/03/2020;PB;13;13;43;535;3195;1034;855;5676
25/03/2020;PB;13;13;43;538;3241;1054;869;5759
26/03/2020;PB;13;13;43;546;3278;1063;877;5821
27/03/2020;PB;13;13;44;554;3314;1081;889;5896
28/03/2020;PB;13;13;44;559;3350;1094;895;5957
29/03/2020;PB;13;14;45;565;3390;1099;904;6018
30/03/2020;PB;13;14;45;577;3424;1110;920;6093
31/03/2020;PB;14;14;46;580;3463;1119;935;6161
01/04/2020;PB;14;14;47;583;3503;1129;942;6223
02/04/2020;PB;14;14;50;591;3530;1141;951;6282
03/04/2020;PB;14;14;50;596;3568;1152;958;6344
04/04/2020;PB;14;14;51;599;3603;1162;968;6407
05/04/2020;PB;14;15;51;605;3653;1174;980;6490
06/04/2020;PB;14;15;53;611;3696;1185;990;6563
07/04/2020;PB;15;15;54;617;3719;1202;999;6619
08/04/2020;PB;15;15;56;621;3761;1216;1006;6689
09/04/2020;PB;15;15;57;628;3801;1227;1017;6760
10/04/2020;PB;15;15;57;635;3831;1240;1027;6824
11/04/2020;PB;15;15;57;644;3874;1250;1041;6901
12/04/2020;PB;15;16;58;648;3905;1258;1048;6956
13/04/2020;PB;15;16;59;660;3947;1269;1057;7039
14/04/2020;PB;16;16;59;664;3985;1284;1067;7109
15/04/2020;PB;16;16;59;671;4023;1298;1073;7179
16/04/2020;PB;16;16;60;675;4062;1306;1081;7243
17/04/2020;PB;16;16;60;684;4108;1313;1092;7318
18/04/2020;PB;16;16;61;689;4144;1323;1101;7382
19/04/2020;PB;16;17;62;692;4181;1332;1106;7441
20/04/2020;PB;16;17;63;698;4225;1338;1112;7505
21/04/2020;PB;17;17;64;706;4265;1343;1119;7573
22/04/2020;PB;17;17;64;712;4297;1347;1124;7627
23/04/2020;PB;17;17;64;719;4334;1356;1129;7689
24/04/2020;PB;17;17;64;724;4372;1360;1139;7750
25/04/2020;PB;17;17;65;729;4416;1367;1147;7819
26/04/2020;PB;17;18;67;735;4449;1378;1154;7884
27/04/2020;PB;17;18;68;746;4485;1389;1159;7955
28/04/2020;PB;18;18;71;752;4522;1401;1169;8026
29/04/2020;PB;18;18;72;764;4574;1410;1177;8112
30/04/2020;PB;18;18;72;774;4614;1415;1186;8179
01/05/2020;PB;18;18;74;779;4657;1423;1193;8251
02/05/2020;PB;18;18;74;786;4698;1428;1200;8325
03/05/2020;PB;18;19;74;795;4741;1441;1209;8405
04/05/2020;PB;18;19;74;802;4772;1449;1220;8474
05/05/2020;PB;19;19;74;808;4819;1461;1229;8559
06/05/2020;PB;19;19;75;812;4876;1471;1242;8651
07/05/2020;PB;19;19;75;817;4925;1482;1251;8736
08/05/2020;PB;19;19;76;821;4962;1495;1261;8820
09/05/2020;PB;19;19;76;828;5009;1505;1269;8913
10/05/2020;PB;19;20;77;832;5045;1512;1273;8978
11/05/2020;PB;19;20;77;840;5105;1526;1283;9082
12/05/2020;PB;20;20;78;851;5162;1537;1293;9186
13/05/2020;PB;20;20;78;855;5207;1550;1303;9271
14/05/2020;PB;20;20;78;860;5258;1560;1309;9367
15/05/2020;PB;20;20;80;865;5300;1573;1314;9456
16/05/2020;PB;20;20;80;872;5346;1586;1326;9556
17/05/2020;PB;20;21;81;876;5395;1599;1335;9655
18/05/2020;PB;20;21;83;885;5443;1606;1347;9758
